run_id,case_id,dose,tool,d_level,d1_step,d_final_step,target_reported,target_truth,grid_reported,grid_truth,c0_med,c1_med,c2_med,c1_c0,loc_config,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260726_042922-yjr-as-c-p1-sw-a-quiet,P1-SW-A,quiet,offline_training_metrics,3,166,166,rank_7,rank_7,,P1-SW,75.98,124.44,126.58,1.64,C1_inject_none,SQL_PENDING,PENDING,PENDING,"d1_thr=1.15 (recipes:scripts/fail-slow/dose_recipes.yaml:P1-SW-A.quiet); D1: C1/C0_step_ms=1.64 (thr=1.15); D2: IoU=1.00 det=[100,300] gt=[100,300] onset=166; D3_signal=min_compute_ms rank=7 compute=66.43 step=124.7; D3: hit victim=7 (±1) reported=7; D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_ok post/C0=0.99 (D5 需先 D4)"
