run_id,dose,case,d_level,c1_c0,target_reported,target_truth,grid_reported,grid_truth,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260726_075912-yjr-as-c-p3-ext-a-quiet,quiet,P3-EXT-A,D3,1.26,rank_2,rank_7,,P3-EXT,SQL_NO_EXT_EVIDENCE,PENDING,PENDING,"d1_thr=1.15 (recipes:/Users/yinjinrun/random-thing/project/lab-workspace/projects/probing-test/scripts/fail-slow/dose_recipes.yaml:P3-EXT-A.quiet); D1: C1/C0_step_ms=1.26 (thr=1.15); D2: IoU=1.00 det=[100,300] gt=[100,300] onset=None; D3_signal=max_data_ms rank=2 data=74.56; D3: hit victim=7 (same_host_single_pod) reported=2; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_weak post/C0=1.28; sql_dump=ok; tables_missing=process.gpu_users,process.cpu_stats; SQL_NO_EXT_EVIDENCE:host_psi_no_hit:rate=None:thresh=200000.0"
