run_id,case_id,dose,tool,d_level,d1_step,d_final_step,target_reported,target_truth,grid_reported,grid_truth,c0_med,c1_med,c2_med,c1_c0,loc_config,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260726_014611-yjr-as-c-p1-ext-a-masked,P1-EXT-A,masked,offline_training_metrics,3,101,101,rank_8,rank_7,,P1-EXT,75.52,81.38,82.03,1.08,C1_inject_none,SQL_PENDING,PENDING,PENDING,"d1_thr=1.05 (recipes:project/probing-huawei/scripts/fail-slow/dose_recipes.yaml:P1-EXT-A.masked); D1: C1/C0_step_ms=1.08 (thr=1.05); D2: IoU=1.00 det=[100,300] gt=[100,300] onset=101; D3_signal=min_wait_among_slow rank=8 wait=0.52 slow_n=0 step=81.3; D3: hit victim=7 (±1) reported=8; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_ok post/C0=1.00 (D5 需先 D4)"
