run_id,dose,case,d_level,c1_c0,target_reported,target_truth,grid_reported,grid_truth,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260726_154204-yjr-as-c-p3-ext-b-masked,masked,P3-EXT-B,D3,1.08,rank_13,rank_7,,P3-EXT,SQL_PENDING,PENDING,PENDING,"d1_thr=1.05 (dose_default:masked); D1: C1/C0_step_ms=1.08 (thr=1.05); D2: IoU=1.00 det=[100,300] gt=[100,300] onset=109; D3_signal=max_data_ms rank=13 data=1.49; D3: hit victim=7 (same_host_single_pod) reported=13; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_ok post/C0=0.82 (D5 需先 D4); D4_pending: no probing/query_manifest.json"
